latitude,longitude,acq_date,confidence,frp,type
47.77013,33.98951,04/10/2023,n,4.82,0
48.1862,38.67184,04/10/2023,n,15.15,0
48.21872,37.9241,04/10/2023,n,10.5,0
47.8155,33.49622,04/10/2023,n,3.92,0
48.22363,37.92979,04/10/2023,h,20.34,0
48.2216,37.92852,04/10/2023,n,22.14,0
48.22606,37.92786,04/10/2023,n,4.35,0
48.24312,37.65622,04/10/2023,n,5.24,0
48.25496,37.63528,04/10/2023,n,5.04,0
48.20506,36.91177,04/10/2023,n,14.9,0
48.2046,36.9059,04/10/2023,n,14.9,0
48.20367,36.89396,04/10/2023,n,4.14,0
48.30502,37.7119,04/10/2023,n,4.95,0
48.22564,36.36383,04/10/2023,n,4.43,0
49.99575,34.19363,04/10/2023,n,6.72,0
50.25845,36.42329,04/10/2023,n,2.46,0
51.1146,29.55375,04/10/2023,n,5.28,0
50.26446,36.16301,04/10/2023,n,12.06,0
50.48516,27.70784,04/10/2023,n,2.26,0
50.26913,36.16826,04/10/2023,n,23.68,0
50.26866,36.16224,04/10/2023,n,23.68,0
50.25846,32.93969,04/10/2023,n,33.7,0
49.11422,24.69689,04/10/2023,n,11.14,0
48.77809,32.49975,04/10/2023,n,2.18,0
48.70515,38.59275,04/10/2023,n,0.73,0
50.54667,26.25441,04/10/2023,n,1.86,2
49.89408,36.99773,04/10/2023,n,1.64,0
47.26889,38.11708,04/10/2023,n,1.11,0
47.66051,35.56559,04/10/2023,n,1,0
47.67955,35.54461,04/10/2023,n,3.61,0
47.68,35.53887,04/10/2023,n,3.61,0
47.50811,37.80581,04/10/2023,n,3.18,0
47.87049,33.432,04/10/2023,n,1.23,2
47.87086,33.43162,04/10/2023,n,0.73,2
47.59988,37.80491,04/10/2023,n,2.68,0
48.9775,24.70322,04/10/2023,n,1.19,0
47.63607,37.7981,04/10/2023,n,4.2,0
47.63298,37.79668,04/10/2023,n,1.57,0
47.63616,37.80458,04/10/2023,n,1.27,0
47.63684,37.7975,04/10/2023,n,1.57,0
47.83388,38.47594,04/10/2023,n,2.03,2
48.30957,33.57175,04/10/2023,n,1.02,0
48.15974,39.4444,04/10/2023,n,1.59,0
48.16044,39.43811,04/10/2023,n,0.58,0
48.16268,39.45149,04/10/2023,n,1.59,0
48.16631,39.4524,04/10/2023,n,1.4,0
48.77343,32.50079,04/10/2023,n,3.42,0
48.77845,32.5014,04/10/2023,n,0.66,0
48.41788,37.48661,04/10/2023,n,0.69,0
48.20343,39.58589,04/10/2023,n,1.09,0
48.41634,37.48565,04/10/2023,n,1.24,0
48.77307,32.49914,04/10/2023,n,2.18,0
48.98029,24.70344,04/10/2023,n,0.94,0
46.8587,36.94451,04/10/2023,n,0.82,0
47.081,34.07788,04/10/2023,n,1.3,0
46.86049,36.94366,04/10/2023,n,1.23,0
44.77439,33.86098,04/10/2023,n,0.64,2
46.42925,32.87331,04/10/2023,n,1.87,0
46.49597,34.62728,04/10/2023,n,2.68,0
46.49645,34.62103,04/10/2023,n,2.4,0
47.07664,34.07793,04/10/2023,n,1.04,0
47.07712,34.07112,04/10/2023,n,1.35,0
47.08121,34.07863,04/10/2023,n,1.04,0
48.77131,32.50344,05/10/2023,n,0.94,0
48.77715,32.50235,05/10/2023,n,1.59,0
50.54543,26.25839,05/10/2023,n,2.73,2
47.63738,37.79813,05/10/2023,n,1,0
47.63373,37.79349,05/10/2023,n,1.73,0
47.83253,38.47712,05/10/2023,n,1.65,2
47.83286,38.47557,05/10/2023,n,1.71,2
48.15953,39.44168,05/10/2023,n,2.92,0
48.77248,32.49931,05/10/2023,n,0.94,0
46.49713,34.62678,05/10/2023,n,0.95,0
44.77456,33.85581,05/10/2023,n,0.86,0
48.97342,24.71204,05/10/2023,n,1.95,2
46.49533,34.63244,05/10/2023,n,0.95,0
48.63052,27.83818,05/10/2023,n,2.04,0
45.75466,34.69711,05/10/2023,n,8.21,0
45.29481,36.39702,05/10/2023,n,3.81,0
45.29549,36.40211,05/10/2023,n,3.81,0
45.29214,36.40303,05/10/2023,n,3.81,0
45.75793,34.69612,05/10/2023,n,8.21,0
48.65224,34.16184,05/10/2023,n,15.19,0
46.48382,34.62239,05/10/2023,n,22,0
46.48054,34.62339,05/10/2023,n,22,0
46.13926,32.56127,05/10/2023,n,5.52,0
45.53544,29.537,05/10/2023,n,4.66,0
48.17159,31.29837,05/10/2023,n,3.34,0
48.69738,34.63163,05/10/2023,n,4.01,0
48.20245,31.3364,05/10/2023,n,3.42,0
48.6515,34.1566,05/10/2023,n,3.35,0
49.78753,36.87418,05/10/2023,n,21.04,0
49.78254,36.86269,05/10/2023,n,3.6,0
49.73882,37.66592,05/10/2023,n,20.09,0
48.69887,31.48085,05/10/2023,n,6.57,0
48.69646,31.48728,05/10/2023,n,2.24,0
49.33625,36.35303,05/10/2023,n,2.04,0
49.37867,36.89999,05/10/2023,n,39.56,0
49.37514,36.90093,05/10/2023,l,39.56,0
48.68459,31.94226,05/10/2023,n,2.34,0
48.72658,32.97269,05/10/2023,n,2.52,0
48.281,30.53173,05/10/2023,n,2.71,0
48.27769,30.53304,05/10/2023,n,1.55,0
48.49505,32.13084,05/10/2023,n,4.43,0
48.04568,29.85787,05/10/2023,n,3.6,0
48.04231,29.85924,05/10/2023,n,3.6,0
46.4871,34.6214,05/10/2023,n,12.84,0
46.49621,34.61341,05/10/2023,n,2.86,0
46.2701,32.60342,05/10/2023,n,3.5,0
46.27337,32.6023,05/10/2023,n,3.5,0
46.83812,36.09644,05/10/2023,n,9.52,0
46.44593,32.88133,05/10/2023,n,3.44,0
46.44999,32.88518,05/10/2023,l,3.44,0
46.58067,33.55997,05/10/2023,n,4.8,0
47.18792,37.97222,05/10/2023,n,5.91,0
47.18723,37.96619,05/10/2023,l,5.05,0
46.01357,30.12086,05/10/2023,n,14.27,0
46.88799,35.40316,05/10/2023,n,3.12,0
46.51689,32.89594,05/10/2023,n,5.41,0
46.52016,32.89484,05/10/2023,n,5.41,0
46.57574,33.19967,05/10/2023,n,14.33,0
46.74514,34.10136,05/10/2023,l,29.17,0
46.85709,34.84641,05/10/2023,l,4.32,0
46.61081,33.18279,05/10/2023,n,2.97,0
46.94801,34.81618,05/10/2023,n,10.02,0
47.40851,38.01398,05/10/2023,n,1.87,0
46.77994,33.32201,05/10/2023,n,4.21,0
47.03704,34.91101,05/10/2023,n,3.44,0
47.45891,37.99405,05/10/2023,n,22.29,0
47.1438,35.16475,05/10/2023,n,3.81,0
47.21745,35.6022,05/10/2023,n,9.4,0
46.94613,33.59909,05/10/2023,n,7.94,0
46.45221,30.61995,05/10/2023,n,4.85,0
46.45415,30.61692,05/10/2023,n,2.06,0
47.28236,35.84925,05/10/2023,n,3.12,0
47.06672,34.17492,05/10/2023,n,2.42,0
47.06599,34.16991,05/10/2023,n,2.42,0
47.07073,34.1789,05/10/2023,n,2.72,0
47.07,34.17389,05/10/2023,n,7.06,0
46.73162,32.0313,05/10/2023,n,2.16,0
47.07105,34.15782,05/10/2023,h,52.52,0
47.07401,34.17787,05/10/2023,n,2.72,0
47.07327,34.17286,05/10/2023,n,7.06,0
47.07179,34.16283,05/10/2023,n,52.52,0
47.07506,34.1618,05/10/2023,h,63.29,0
47.07432,34.15678,05/10/2023,h,63.29,0
47.07653,34.17182,05/10/2023,n,13.14,0
47.0758,34.16681,05/10/2023,n,13.14,0
47.07907,34.16578,05/10/2023,n,13.14,0
47.07833,34.16076,05/10/2023,n,63.29,0
47.07759,34.15575,05/10/2023,n,63.29,0
47.09963,34.25906,05/10/2023,n,4.81,0
47.07776,34.08751,05/10/2023,n,8.62,0
46.9628,33.30855,05/10/2023,n,15.02,0
46.96761,33.31742,05/10/2023,n,5.22,0
46.96605,33.30747,05/10/2023,n,3.35,0
47.02039,33.59296,05/10/2023,n,4.59,0
46.85371,32.08123,05/10/2023,n,4.71,0
47.03764,33.10744,05/10/2023,n,3.48,0
46.4029,29.34944,05/10/2023,n,3.18,0
46.72044,30.29007,05/10/2023,n,6.28,0
47.25348,33.3716,05/10/2023,n,3.32,0
47.20264,32.91495,05/10/2023,n,2.47,0
47.38746,33.84865,05/10/2023,n,1.38,0
47.39072,33.84759,05/10/2023,n,16.37,0
47.40479,33.82722,05/10/2023,n,3.85,0
47.40404,33.82219,05/10/2023,n,8.29,0
47.4073,33.82113,05/10/2023,n,6.16,0
47.22416,31.80935,05/10/2023,n,2.94,0
47.5765,33.65003,05/10/2023,n,7.02,0
47.57976,33.64896,05/10/2023,n,50.15,0
47.10527,30.60124,05/10/2023,n,18.7,0
47.7131,33.92521,05/10/2023,n,3.59,0
47.71637,33.92414,05/10/2023,n,2.56,0
47.31418,31.01253,05/10/2023,n,2.5,0
47.41115,31.40792,05/10/2023,n,2.94,0
47.41444,31.4067,05/10/2023,n,2.94,0
48.46063,38.77433,05/10/2023,n,3.33,2
47.26465,30.18556,05/10/2023,n,1.78,0
47.88012,33.32836,05/10/2023,n,3.54,0
47.58421,31.35511,05/10/2023,n,3.78,0
47.5145,30.69518,05/10/2023,n,5.91,0
47.37682,29.62389,05/10/2023,n,2.05,0
47.37728,29.62173,05/10/2023,n,3.67,0
47.53862,30.29403,05/10/2023,n,42.37,0
47.53763,30.28855,05/10/2023,n,7.64,0
48.61874,37.46056,05/10/2023,n,17.02,0
47.67882,30.9001,05/10/2023,n,2.71,0
48.42067,35.63228,05/10/2023,n,3.46,0
47.51403,29.74609,05/10/2023,n,13.46,0
47.513,29.74054,05/10/2023,n,13.46,0
47.51509,29.74312,05/10/2023,n,28.99,0
47.66755,30.41354,05/10/2023,n,2.32,0
47.60001,29.82726,05/10/2023,n,4.94,0
47.6034,29.82593,05/10/2023,n,4.94,0
47.60238,29.82041,05/10/2023,n,6.51,0
48.03674,32.16366,05/10/2023,n,4.51,0
47.71428,30.21926,05/10/2023,n,1.53,0
47.71663,30.21248,05/10/2023,n,1.79,0
47.72568,30.04558,05/10/2023,n,1.55,0
47.72904,30.04424,05/10/2023,n,2.34,0
48.47213,34.62912,05/10/2023,n,5.07,2
48.61937,35.40998,05/10/2023,n,2.43,0
48.66018,35.42448,05/10/2023,n,4.51,0
48.66426,35.42895,05/10/2023,n,4.51,0
48.66354,35.42348,05/10/2023,n,4.51,0
48.66691,35.42248,05/10/2023,n,5.6,0
48.67027,35.42148,05/10/2023,n,5.6,0
48.66956,35.41601,05/10/2023,n,6.9,0
48.06204,30.86616,05/10/2023,n,2.43,0
49.277,28.20909,05/10/2023,n,1.93,0
49.94288,35.79025,05/10/2023,n,2.35,0
49.78081,36.86148,05/10/2023,n,4.87,0
50.87693,33.95422,05/10/2023,n,2.24,0
48.21811,38.24333,05/10/2023,n,4.01,2
49.16509,39.61753,05/10/2023,n,0.95,0
48.46465,38.77368,05/10/2023,n,1.98,0
48.46,38.77305,05/10/2023,n,1.98,2
48.52756,34.64696,05/10/2023,n,1.59,3
48.47445,34.6268,05/10/2023,n,0.79,2
48.21335,38.24257,05/10/2023,n,4.01,2
47.83414,38.47161,05/10/2023,n,1.1,2
47.83369,38.47884,05/10/2023,n,1.1,2
47.79245,33.8345,05/10/2023,n,0.49,0
47.79343,33.83517,05/10/2023,n,0.63,0
47.65394,35.46743,05/10/2023,n,0.85,0
47.64836,35.47198,05/10/2023,n,1.05,0
47.43714,36.05964,05/10/2023,n,0.87,0
46.76451,33.07346,05/10/2023,n,1.42,0
46.76689,34.05478,05/10/2023,n,1.65,0
46.76704,34.04902,05/10/2023,n,1.68,0
47.00261,33.90885,05/10/2023,n,0.64,0
47.03735,36.18573,05/10/2023,n,1.36,0
47.07514,35.68709,05/10/2023,n,1.22,0
46.49308,34.6081,05/10/2023,n,1.21,0
46.7687,33.07479,05/10/2023,n,1.45,0
46.7644,33.07988,05/10/2023,n,1.96,0
48.46197,38.77799,06/10/2023,n,0.93,2
48.46787,38.75853,06/10/2023,n,1,2
48.46349,38.77296,06/10/2023,n,1.84,2
48.49515,38.80723,06/10/2023,n,1.54,2
46.76719,34.05931,06/10/2023,n,6.96,0
46.77332,34.05505,06/10/2023,n,16.92,0
47.00438,33.91146,06/10/2023,n,1.16,0
47.03061,36.18579,06/10/2023,n,1.54,0
47.52643,35.93663,06/10/2023,n,2.14,0
47.52845,35.93732,06/10/2023,n,1.35,0
50.54496,26.26028,06/10/2023,n,2.42,2
47.83248,38.47599,06/10/2023,n,1.46,2
47.83359,38.47844,06/10/2023,n,0.82,2
47.83508,38.47354,06/10/2023,n,0.82,2
48.05621,37.95197,06/10/2023,n,0.63,0
48.06116,37.95496,06/10/2023,n,0.92,2
50.69193,27.51215,06/10/2023,n,1.69,0
48.28462,38.08539,06/10/2023,n,0.71,2
46.70155,33.32706,06/10/2023,n,1.44,0
46.70345,33.32833,06/10/2023,n,1.27,0
46.76606,33.08242,06/10/2023,n,1.86,0
46.76894,34.05264,06/10/2023,n,4.53,0
46.76291,33.08042,06/10/2023,n,2.27,0
45.29495,28.46094,06/10/2023,n,1.09,0
45.2913,28.45941,06/10/2023,n,2.13,3
47.97651,38.92601,06/10/2023,n,10.4,0
47.22908,33.09708,06/10/2023,n,7.61,0
47.00192,32.11669,06/10/2023,n,8.67,0
46.61132,30.43431,06/10/2023,n,15.88,0
48.25069,39.43666,06/10/2023,n,23.16,0
46.60736,30.43621,06/10/2023,n,15.88,0
48.67842,34.16061,06/10/2023,n,2.19,0
49.18472,37.93484,06/10/2023,n,5.51,0
47.73854,30.68777,06/10/2023,n,3.93,0
48.62055,35.20489,06/10/2023,n,8.56,0
48.6215,35.21024,06/10/2023,n,8.56,0
45.43494,34.48698,06/10/2023,n,3.48,0
45.59728,29.47106,06/10/2023,n,3.91,0
46.47932,32.1797,06/10/2023,n,8.31,0
46.76423,33.0831,06/10/2023,n,2.93,0
47.97397,38.92895,06/10/2023,n,3.42,0
47.97322,38.92379,06/10/2023,n,3.42,0
46.99546,31.49249,06/10/2023,n,5.66,0
47.97577,38.92085,06/10/2023,n,5.96,0
47.97503,38.9157,06/10/2023,n,5.96,0
48.02927,38.88752,06/10/2023,n,2.3,0
48.02852,38.88237,06/10/2023,n,3.1,0
46.60854,30.44138,06/10/2023,n,15.88,0
48.77196,36.23089,06/10/2023,n,3.66,0
48.6039,35.35769,06/10/2023,n,3.41,0
48.52343,35.32131,06/10/2023,n,6.14,0
47.54997,31.09781,06/10/2023,n,4.27,0
47.55016,31.098,06/10/2023,n,8.18,0
47.79945,32.54809,06/10/2023,n,22.28,0
48.27469,35.85898,06/10/2023,n,1.59,0
48.21189,35.82978,06/10/2023,n,3.06,0
48.61629,39.40185,06/10/2023,n,2.74,0
47.584,33.64814,06/10/2023,n,25.79,0
47.58053,33.64962,06/10/2023,n,25.79,0
47.58167,33.65546,06/10/2023,n,4.32,0
47.06154,31.2054,06/10/2023,n,6.9,0
47.495,33.52073,06/10/2023,n,4.78,0
47.49564,33.51518,06/10/2023,n,3.47,0
47.47013,33.50048,06/10/2023,n,1.53,0
47.47701,33.55508,06/10/2023,n,8.47,0
47.47237,33.55067,06/10/2023,n,6.95,0
47.47352,33.55656,06/10/2023,n,8.47,0
50.34693,29.59255,06/10/2023,n,10.66,0
50.69063,27.51091,06/10/2023,n,4.01,0
50.68986,27.51223,06/10/2023,n,2.66,0
51.61317,33.38006,06/10/2023,n,3.65,0
51.60987,33.38161,06/10/2023,n,2.91,0
50.83347,31.52955,06/10/2023,n,3.41,0
48.41668,31.74385,06/10/2023,n,8.74,0
49.55906,37.87444,06/10/2023,n,5.89,0
49.55828,37.86919,06/10/2023,n,9.82,0
49.63922,37.83785,06/10/2023,n,4.94,0
49.74691,37.66458,06/10/2023,n,1.93,0
49.39047,34.07838,06/10/2023,n,4.48,0
48.53225,29.29196,06/10/2023,n,3.71,0
48.25682,26.49684,06/10/2023,n,2.75,0
48.89219,26.47942,06/10/2023,n,13.42,0
48.89651,26.4768,06/10/2023,n,13.42,0
49.50999,26.30048,06/10/2023,n,3.57,0
50.3432,29.59456,06/10/2023,n,10.66,0
46.47677,32.18752,06/10/2023,h,18.03,0
46.47481,32.18787,06/10/2023,h,18.53,0
46.99224,32.12595,06/10/2023,n,6.59,0
48.24862,32.02758,06/10/2023,n,6.25,0
48.36945,30.17324,06/10/2023,n,7.77,0
48.36955,30.17608,06/10/2023,n,5.65,0
48.80933,26.54571,06/10/2023,n,4.51,0
48.80894,26.54711,06/10/2023,n,2.29,0
50.68607,30.72722,06/10/2023,h,18.28,0
50.71418,27.65891,06/10/2023,n,8.52,0
50.71996,27.65219,06/10/2023,n,7.38,0
51.30751,27.08066,06/10/2023,n,3.96,0
50.3446,29.59847,06/10/2023,n,7.25,0
50.71538,27.65236,06/10/2023,n,5.9,0
50.71548,27.65885,06/10/2023,l,5.9,0
49.82083,30.66313,06/10/2023,h,11.25,0
50.69626,28.54134,06/10/2023,n,2.78,0
50.06964,31.93652,06/10/2023,n,5.77,0
49.82074,30.6716,06/10/2023,n,11.25,0
48.06187,37.95005,06/10/2023,n,1,2
47.58788,34.64549,06/10/2023,h,17.4,0
47.63866,34.25336,06/10/2023,n,1.51,0
48.46672,38.75194,06/10/2023,n,1.3,2
48.46055,38.76988,06/10/2023,n,1.54,2
48.46114,38.76741,06/10/2023,n,1.81,2
48.46724,38.75552,06/10/2023,n,1.72,2
48.36469,36.0158,06/10/2023,n,2.37,0
48.35815,36.0157,06/10/2023,n,5.97,0
48.3582,36.02414,06/10/2023,n,6.34,0
48.3517,36.03253,06/10/2023,n,6.34,0
48.35166,36.02412,06/10/2023,n,6.34,0
48.36576,36.01625,06/10/2023,n,0.73,0
48.35923,36.01619,06/10/2023,n,5.78,0
48.35923,36.02462,06/10/2023,n,5.78,0
48.35269,36.02462,06/10/2023,n,5.78,0
48.3527,36.033,06/10/2023,n,12.36,0
48.06354,37.94875,06/10/2023,n,0.69,0
46.99274,36.91427,07/10/2023,n,0.71,0
48.74732,26.60295,07/10/2023,n,1.14,2
48.97741,24.70748,07/10/2023,n,0.9,2
47.45968,33.85963,07/10/2023,n,0.83,0
48.45642,25.89523,07/10/2023,n,1.33,0
47.17189,31.75814,07/10/2023,n,1.18,0
48.79808,31.626,07/10/2023,n,2.53,0
48.47491,34.62831,07/10/2023,n,1.82,2
48.47356,34.63478,07/10/2023,n,2.22,2
48.47145,34.63266,07/10/2023,n,1.83,2
48.47282,34.62623,07/10/2023,n,1.83,2
48.47161,34.96692,07/10/2023,n,1.02,2
48.35011,36.03418,07/10/2023,n,3.6,0
48.35714,36.02163,07/10/2023,n,3.09,0
48.35551,36.02885,07/10/2023,n,3.09,0
48.36092,36.02353,07/10/2023,n,1.61,0
47.83464,38.4789,07/10/2023,n,1.26,2
48.32027,36.66058,07/10/2023,n,0.72,0
48.61876,36.17714,07/10/2023,n,1.2,0
48.21311,38.24252,07/10/2023,n,0.76,2
48.22437,38.23498,07/10/2023,n,1.34,3
50.5448,26.26113,07/10/2023,n,0.95,2
50.54316,26.2611,07/10/2023,n,1.12,2
49.29096,34.83209,07/10/2023,n,0.94,0
48.4642,38.75661,07/10/2023,n,1.67,2
48.46107,38.76896,07/10/2023,n,6.11,2
48.46836,38.75903,07/10/2023,n,1.08,2
48.49384,38.80959,07/10/2023,n,1.06,2
47.88071,35.17546,07/10/2023,n,0.81,0
47.87771,35.18923,07/10/2023,n,1.94,2
47.87109,35.16316,07/10/2023,n,2.42,2
48.01728,34.16481,07/10/2023,n,0.85,0
47.12415,37.60093,07/10/2023,n,0.81,0
47.69548,34.61934,07/10/2023,n,1.29,0
47.51389,35.34653,07/10/2023,n,3.43,0
47.87719,33.40408,07/10/2023,n,1.48,3
47.87474,33.41613,07/10/2023,n,1.42,3
47.86758,33.43263,07/10/2023,n,18.92,2
47.58714,34.65574,07/10/2023,n,2.06,0
47.58492,34.64741,07/10/2023,n,4.65,3
47.58348,34.65405,07/10/2023,n,2.06,0
46.59661,32.59565,07/10/2023,n,2.99,3
44.77301,33.85965,07/10/2023,n,1.23,2
46.86029,30.10035,07/10/2023,n,0.66,0
46.76447,33.07898,07/10/2023,n,2.56,0
45.81524,33.56339,07/10/2023,n,1.65,0
45.80718,33.80383,07/10/2023,n,4.4,0
45.45636,34.56778,07/10/2023,n,4.46,0
44.84457,34.80081,07/10/2023,n,2.74,0
47.84545,38.35434,07/10/2023,n,19.05,0
48.11536,38.58035,07/10/2023,n,10.69,0
47.56963,33.357,07/10/2023,n,7.34,0
48.11084,38.57605,07/10/2023,n,3.99,0
48.11426,38.57461,07/10/2023,n,28.05,0
48.11879,38.57891,07/10/2023,l,10.69,0
46.51263,32.53109,07/10/2023,n,33.93,0
47.61354,37.76426,07/10/2023,n,5.49,0
47.61002,37.76583,07/10/2023,n,13.29,0
48.10631,38.57173,07/10/2023,n,3.99,0
48.11194,38.58179,07/10/2023,n,2.82,0
46.5109,32.5244,07/10/2023,n,33.93,0
48.11988,38.58466,07/10/2023,n,10.69,0
48.11327,38.55006,07/10/2023,n,7.14,0
47.03162,32.71939,07/10/2023,n,8.25,0
48.10741,38.57748,07/10/2023,n,3.99,0
47.76325,37.60918,07/10/2023,n,10.4,0
48.1233,38.58322,07/10/2023,n,6.79,0
47.72784,29.22323,07/10/2023,n,7.14,0
47.72908,29.2276,07/10/2023,l,6.85,0
47.73032,29.23191,07/10/2023,n,6.85,0
46.40973,30.49745,07/10/2023,n,4.4,0
46.40952,30.49291,07/10/2023,n,4.33,0
46.40931,30.48832,07/10/2023,n,4.33,0
46.9218,31.74319,07/10/2023,n,2.95,0
47.02654,32.15814,07/10/2023,n,5.09,0
47.02639,32.15258,07/10/2023,n,5.09,0
47.06487,31.5556,07/10/2023,n,3.49,0
47.07075,31.56577,07/10/2023,n,5.21,0
47.0647,31.55038,07/10/2023,n,3.49,0
47.07057,31.5605,07/10/2023,n,5.21,0
47.0704,31.55524,07/10/2023,n,3.49,0
47.07646,31.57069,07/10/2023,n,4.73,0
47.37969,30.06773,07/10/2023,n,1.86,0
47.63848,30.10806,07/10/2023,n,6.79,0
47.63868,30.11268,07/10/2023,l,6.79,0
47.44854,33.80586,07/10/2023,n,83.11,0
47.44231,33.79912,07/10/2023,l,83.11,0
47.44222,33.79228,07/10/2023,n,53.42,0
47.42633,33.53638,07/10/2023,l,18.02,0
47.42624,33.52973,07/10/2023,n,18.02,0
47.42018,33.52988,07/10/2023,l,8.26,0
47.42028,33.5365,07/10/2023,n,8.26,0
47.25673,34.35719,07/10/2023,h,8.9,0
47.25352,34.35879,07/10/2023,h,8.6,0
47.7703,36.48879,07/10/2023,n,8.25,0
47.7344,29.67896,07/10/2023,n,2.94,0
47.71881,29.36241,07/10/2023,n,4.46,0
48.05549,30.27565,07/10/2023,n,3.98,0
48.05529,30.27082,07/10/2023,n,5.11,0
47.37179,30.12623,07/10/2023,n,2.97,0
47.3706,30.12559,07/10/2023,n,2.4,0
47.37082,30.13016,07/10/2023,n,2.62,0
47.47152,35.95931,07/10/2023,n,6.18,0
47.10086,30.6981,07/10/2023,n,1.57,0
47.07628,31.56542,07/10/2023,n,4.56,0
46.15234,29.94741,07/10/2023,h,4.24,0
46.21843,30.24225,07/10/2023,n,2.32,0
47.68387,31.83867,07/10/2023,n,0.78,0
47.28792,35.65723,07/10/2023,n,1.08,0
47.43467,34.40946,07/10/2023,n,0.45,3
47.6879,31.83458,07/10/2023,n,0.5,0
47.68716,31.83971,07/10/2023,n,0.5,0
47.68461,31.83354,07/10/2023,n,0.78,0
47.31184,31.79465,07/10/2023,n,1.92,0
46.32202,33.09044,07/10/2023,n,0.43,0
46.32281,33.08553,07/10/2023,n,0.43,0
46.32765,33.07679,07/10/2023,n,0.74,0
46.32844,33.07188,07/10/2023,n,0.48,0
46.3309,33.07788,07/10/2023,n,0.74,0
46.57594,32.72301,07/10/2023,n,0.95,0
47.1845,29.81011,07/10/2023,n,0.69,0
46.76609,33.08097,07/10/2023,n,2.4,0
46.74583,33.33512,07/10/2023,n,0.68,0
47.33422,29.84756,07/10/2023,n,0.77,0
47.30692,30.63893,07/10/2023,n,0.3,0
47.47847,30.16446,07/10/2023,n,0.82,0
47.48259,30.15991,07/10/2023,n,1.93,0
47.3111,31.79975,07/10/2023,n,1.92,0
47.31438,31.80079,07/10/2023,n,1.92,0
47.10785,34.26351,07/10/2023,n,0.77,0
47.11111,34.26469,07/10/2023,n,0.77,0
47.11196,34.25966,07/10/2023,n,0.62,0
47.55807,31.38549,07/10/2023,n,0.51,0
47.11437,34.26588,07/10/2023,n,0.54,0
47.49331,32.11619,07/10/2023,n,2.68,0
46.31956,33.08443,07/10/2023,n,0.43,0
46.28147,33.10789,07/10/2023,n,1.63,0
46.28226,33.10298,07/10/2023,n,1.63,0
45.39574,36.14962,07/10/2023,n,1.25,0
46.22117,29.139,07/10/2023,n,1.31,0
46.21356,29.14266,07/10/2023,n,1.53,0
44.77397,33.86004,07/10/2023,n,1.03,2
45.40708,36.36623,08/10/2023,n,4.19,0
45.40731,36.36873,08/10/2023,n,5.43,0
47.86742,35.14753,08/10/2023,n,0.77,3
47.86936,35.15947,08/10/2023,n,1.47,3
47.87929,35.19079,08/10/2023,n,0.66,2
48.74749,26.60379,08/10/2023,n,1.17,2
48.97921,24.70637,08/10/2023,n,1.28,0
47.83327,38.47702,08/10/2023,n,2.26,2
48.47296,34.63198,08/10/2023,n,1.12,2
48.0607,37.95213,08/10/2023,n,0.72,2
48.09955,37.92281,08/10/2023,n,1.65,2
48.22425,38.24335,08/10/2023,n,0.82,2
48.28637,38.08809,08/10/2023,n,0.6,2
48.46214,38.75312,08/10/2023,n,0.76,2
48.52096,34.62833,08/10/2023,n,1.06,2
47.8667,35.15301,08/10/2023,n,0.77,3
50.54592,26.25791,08/10/2023,n,1.34,2
48.49447,38.80827,08/10/2023,n,1.62,2
48.48479,38.78307,08/10/2023,n,1.3,2
48.4678,38.7606,08/10/2023,n,1.7,2
48.45966,38.76844,08/10/2023,n,3.78,2
